idx,s,r,o,gold_start,gold_end,pred_text,pred_start,pred_end,giou_top1,aeiou_top1,ae_start_top1,ae_end_top1,ae_avg_top1,ctx_1hop,ctx_2hop,ctx_used,prompt_chars,prompt_preview
3409,9676,22,9575,2011,2013,Answer: ####-####,,,0.0,0.0,,,,0,0,0,678,
3410,854,1,599,2015,,Answer: 2015-2024,2015,2024,0.0,0.0,0,,,0,0,0,697,
3411,9166,20,6012,1932,1932,Answer: ####-####,,,0.0,0.0,,,,0,0,0,720,
3412,10872,22,9787,2001,2001,Answer: 1990-1992,1990,1992,-0.6666666666666666,0.08333333333333333,11,9,10.0,0,0,0,702,
3413,11831,22,10715,1991,1991,Answer: ####-####,,,0.0,0.0,,,,0,0,0,686,
3414,10830,22,10278,1996,1996,Answer: 1994-1996,1994,1996,0.3333333333333333,0.3333333333333333,2,0,1.0,0,0,0,732,
3415,10935,22,10449,2003,2009,Answer: 2005-2009,2005,2009,0.7142857142857143,0.7142857142857143,2,0,1.0,0,0,0,682,
3416,9805,22,9808,1998,2000,Answer: 2011-2012,2011,2012,-0.6666666666666666,0.06666666666666667,13,12,12.5,0,0,0,678,
3417,5840,20,7091,1989,1989,Answer: ####-####,,,0.0,0.0,,,,0,0,0,704,
3418,11806,22,9565,1993,1994,Answer: 1993-1994,1993,1994,1.0,1.0,0,0,0.0,0,0,0,744,
3419,8953,17,5916,2002,2002,Answer: ####-####,,,0.0,0.0,,,,0,0,0,689,
3420,10396,22,9565,2007,2008,Answer: 2007-2008,2007,2008,1.0,1.0,0,0,0.0,0,0,0,752,
3421,8818,20,8819,2008,2008,Answer: 2008-2008,2008,2008,1.0,1.0,0,0,0.0,0,0,0,730,
3422,7566,17,7444,1985,1985,Answer: 1984-1984,1984,1984,0.0,0.5,1,1,1.0,0,0,0,630,
3423,11957,22,10921,2001,2002,Answer: ####-####,,,0.0,0.0,,,,0,0,0,672,
3424,3116,11,3095,2003,,Answer: ####-####,,,0.0,0.0,,,,0,0,0,730,
3425,8747,17,6262,1986,1986,Answer: 1993-1993,1993,1993,-0.75,0.125,7,7,7.0,0,0,0,723,
3426,10745,22,9604,2001,2003,Answer: 1999-2001,1999,2001,0.2,0.2,2,2,2.0,0,0,0,696,
3427,12014,22,10278,2009,2011,Answer: 2006-2008,2006,2008,0.0,0.16666666666666666,3,3,3.0,0,0,0,736,
3428,7598,17,7599,2008,2008,Answer: ####-####,,,0.0,0.0,,,,0,0,0,683,
3429,6546,17,6547,1966,1966,Answer: 1964-1972,1964,1972,0.1111111111111111,0.1111111111111111,2,6,4.0,0,0,0,733,
3430,11684,22,10424,2009,2010,Answer: 2007-2009,2007,2009,0.25,0.25,2,1,1.5,0,0,0,698,
3431,10653,22,9804,2001,2002,Answer: 2007-2009,2007,2009,-0.4444444444444444,0.1111111111111111,6,7,6.5,0,0,0,676,
3432,5479,16,2401,1989,1989,Answer: 1979-1980,1979,1980,-0.7272727272727273,0.09090909090909091,10,9,9.5,0,0,0,739,
3433,11140,22,9716,2004,2005,Answer: 2005-2006,2005,2006,0.3333333333333333,0.3333333333333333,1,1,1.0,0,0,0,680,
3434,11214,22,9617,2008,2009,Answer: ####-####,,,0.0,0.0,,,,0,0,0,686,
3435,8545,17,6470,1995,1995,Answer: ####-####,,,0.0,0.0,,,,0,0,0,499,
3436,10382,22,10383,2001,2004,Answer: 2000-2003,2000,2003,0.6,0.6,1,1,1.0,0,0,0,684,
3437,11252,22,10277,1973,1975,Answer: ####-####,,,0.0,0.0,,,,0,0,0,726,
3438,9148,19,2004,1668,1705,Answer: 1660-1705,1660,1705,0.8260869565217391,0.8260869565217391,8,0,4.0,0,0,0,664,
3439,5850,20,7359,2013,2013,Answer: 2013-2013,2013,2013,1.0,1.0,0,0,0.0,0,0,0,722,
3440,11477,22,11478,1978,1979,Answer: ####-####,,,0.0,0.0,,,,0,0,0,678,
3441,413,1,603,1921,1929,Answer: ####-####,,,0.0,0.0,,,,0,0,0,551,
3442,3629,14,3437,1995,2010,Answer: 1997-2010,1997,2010,0.875,0.875,2,0,1.0,0,0,0,529,
3443,12418,22,10233,1995,1996,Answer: 1993-1993,1993,1993,-0.25,0.25,2,3,2.5,0,0,0,704,
3444,12120,22,10195,2012,2012,Answer: 2013-2013,2013,2013,0.0,0.5,1,1,1.0,0,0,0,678,
3445,11517,22,9663,1973,1976,Answer: 2009-2015,2009,2015,-0.7441860465116279,0.023255813953488372,36,39,37.5,0,0,0,670,
3446,7621,17,7142,1920,1920,Answer: ####-####,,,0.0,0.0,,,,0,0,0,709,
3447,11358,22,10445,2003,2006,Answer: 2000-2001,2000,2001,-0.14285714285714285,0.14285714285714285,3,5,4.0,0,0,0,670,
3448,10884,22,10143,2009,,Answer: 2009-2015,2009,2015,0.0,0.0,0,,,0,0,0,744,
3449,3260,13,3261,1986,,Answer: 1990-1990,1990,1990,0.0,0.0,4,,,0,0,0,640,
3450,11834,22,11427,2010,2011,Answer: ####-####,,,0.0,0.0,,,,0,0,0,744,
3451,11099,22,9632,2014,2014,Answer: ####-####,,,0.0,0.0,,,,0,0,0,692,
3452,11773,22,10608,2005,2005,Answer: 2013-2013,2013,2013,-0.7777777777777778,0.1111111111111111,8,8,8.0,0,0,0,698,
3453,6010,17,5947,1956,1956,Answer: 1956-1988,1956,1988,0.030303030303030304,0.030303030303030304,0,32,16.0,0,0,0,677,
3454,11454,22,11455,2013,2014,Answer: 2007-2008,2007,2008,-0.5,0.125,6,6,6.0,0,0,0,672,
3455,10584,22,9756,1991,1992,Answer: ####-####,,,0.0,0.0,,,,0,0,0,680,
3456,10886,22,10133,2003,2008,Answer: 2002-2007,2002,2007,0.7142857142857143,0.7142857142857143,1,1,1.0,0,0,0,688,
3457,12017,22,10145,2001,2002,Answer: ####-####,,,0.0,0.0,,,,0,0,0,672,
3458,4540,14,4541,1994,1995,Answer: 2001-2006,2001,2006,-0.38461538461538464,0.07692307692307693,7,11,9.0,0,0,0,576,
3459,7906,17,7908,1994,1994,Answer: 1992-2014,1992,2014,0.043478260869565216,0.043478260869565216,2,20,11.0,0,0,0,735,
3460,10396,22,9563,2008,2009,Answer: 2008-2009,2008,2009,1.0,1.0,0,0,0.0,0,0,0,752,
3461,8637,20,8639,2010,2010,Answer: 2004-2014,2004,2014,0.09090909090909091,0.09090909090909091,6,4,5.0,0,0,0,697,
3462,8851,20,7885,1952,1952,Answer: 1952-1952,1952,1952,1.0,1.0,0,0,0.0,0,0,0,736,
3463,11853,22,9754,2007,2008,Answer: 2008-2010,2008,2010,0.25,0.25,1,2,1.5,0,0,0,680,
3464,10636,22,9791,1940,1940,Answer: 1935-1937,1935,1937,-0.3333333333333333,0.16666666666666666,5,3,4.0,0,0,0,708,
3465,7260,20,6780,1907,1907,Answer: 1901-1916,1901,1916,0.0625,0.0625,6,9,7.5,0,0,0,690,
3466,12208,22,10121,2014,2014,Answer: 2013-2015,2013,2015,0.3333333333333333,0.3333333333333333,1,1,1.0,0,0,0,670,
3467,5846,20,6671,2012,2012,Answer: 2000-2019,2000,2019,0.05,0.05,12,7,9.5,0,0,0,736,
3468,3992,14,3457,2005,2010,Answer: 2005-2010,2005,2010,1.0,1.0,0,0,0.0,0,0,0,580,
3469,10961,22,10028,2005,2007,Answer: 2004-2007,2004,2007,0.75,0.75,1,0,0.5,0,0,0,682,
3470,8717,17,6152,2013,2013,Answer: 2013-2013,2013,2013,1.0,1.0,0,0,0.0,0,0,0,693,
3471,4695,14,3824,1976,1981,Answer: 1976-1981,1976,1981,1.0,1.0,0,0,0.0,0,0,0,690,
3472,6024,17,6026,1981,1981,Answer: ####-####,,,0.0,0.0,,,,0,0,0,583,
3473,4002,14,3456,2010,2015,Answer: 2010-2015,2010,2015,1.0,1.0,0,0,0.0,0,0,0,576,
3474,10023,22,9840,2005,2011,Answer: 2005-2011,2005,2011,1.0,1.0,0,0,0.0,0,0,0,680,
3475,11718,22,9800,2010,2011,Answer: 2007-2010,2007,2010,0.2,0.2,3,1,2.0,0,0,0,684,
3476,12452,22,9644,2001,2002,Answer: 2007-2008,2007,2008,-0.5,0.125,6,6,6.0,0,0,0,688,
3477,7964,20,7817,2004,2004,Answer: 2005-2005,2005,2005,0.0,0.5,1,1,1.0,0,0,0,700,
3478,5960,17,5961,2000,2000,Answer: 1999-1999,1999,1999,0.0,0.5,1,1,1.0,0,0,0,741,
3479,9041,22,10646,2001,2003,Answer: 2000-2002,2000,2002,0.5,0.5,1,1,1.0,0,0,0,752,
3480,9476,21,9457,1587,1587,Answer: 1485-1603,1485,1603,0.008403361344537815,0.008403361344537815,102,16,59.0,0,0,0,668,
3481,11160,22,9942,2013,2014,Answer: ####-####,,,0.0,0.0,,,,0,0,0,700,
3482,11558,22,10010,2002,2003,Answer: ####-####,,,0.0,0.0,,,,0,0,0,696,
3483,12095,22,10815,2004,2005,Answer: ####-####,,,0.0,0.0,,,,0,0,0,708,
3484,5633,17,8315,2012,2012,Answer: 2011-2011,2011,2011,0.0,0.5,1,1,1.0,0,0,0,723,
3485,11763,22,9976,2008,2012,Answer: 2007-2010,2007,2010,0.5,0.5,1,2,1.5,0,0,0,684,
3486,11207,22,9984,1999,2001,Answer: 2000-2003,2000,2003,0.4,0.4,1,2,1.5,0,0,0,706,
3487,9111,20,6963,1997,1997,Answer: 1999-2000,1999,2000,-0.25,0.25,2,3,2.5,0,0,0,718,
3488,10835,22,10047,2010,2011,Answer: 2010-2011,2010,2011,1.0,1.0,0,0,0.0,0,0,0,700,
3489,10529,22,10530,1999,2000,Answer: ####-####,,,0.0,0.0,,,,0,0,0,676,
3490,6843,17,6844,1978,1978,Answer: 1978-1978,1978,1978,1.0,1.0,0,0,0.0,0,0,0,697,
3491,12063,22,9936,2012,2012,Answer: 2000-2001,2000,2001,-0.7692307692307693,0.07692307692307693,12,11,11.5,0,0,0,698,
3492,10428,22,10429,1999,2000,Answer: ####-####,,,0.0,0.0,,,,0,0,0,690,
3493,682,1,503,2015,,2015-2016,2015,2016,0.0,0.0,0,,,0,0,0,733,
3494,12179,22,9942,2008,2011,Answer: 2009-2012,2009,2012,0.6,0.6,1,1,1.0,0,0,0,710,
3495,11849,22,9582,1999,2003,Answer: 2003-2006,2003,2006,0.125,0.125,4,3,3.5,0,0,0,666,
3496,2681,9,2476,1803,,Answer: 1803-1836,1803,1836,0.0,0.0,0,,,0,0,0,694,
3497,4967,14,4287,1961,1962,Answer: ####-####,,,0.0,0.0,,,,0,0,0,574,
3498,11955,22,9854,1997,1997,Answer: 1993-1998,1993,1998,0.16666666666666666,0.16666666666666666,4,1,2.5,0,0,0,740,
3499,12000,22,10153,2006,2007,Answer: ####-####,,,0.0,0.0,,,,0,0,0,702,
3500,2762,17,7092,1970,1970,Answer: 1970-1970,1970,1970,1.0,1.0,0,0,0.0,0,0,0,689,
3501,10948,22,9678,2010,2011,Answer: 2010-2011,2010,2011,1.0,1.0,0,0,0.0,0,0,0,676,
3502,7261,17,6809,1995,1995,Answer: ####-####,,,0.0,0.0,,,,0,0,0,596,
3503,5611,16,5623,2008,2008,Answer: ####-####,,,0.0,0.0,,,,0,0,0,532,
3504,2035,6,2036,1919,1919,Answer: 1919-1919,1919,1919,1.0,1.0,0,0,0.0,0,0,0,678,
3505,8941,17,6800,1994,1994,Answer: 1986-1997,1986,1997,0.08333333333333333,0.08333333333333333,8,3,5.5,0,0,0,674,
3506,7324,17,7325,2005,2005,Answer: ####-####,,,0.0,0.0,,,,0,0,0,695,
3507,11827,22,10289,2012,2015,Answer: ####-####,,,0.0,0.0,,,,0,0,0,666,
3508,5633,17,5626,2012,2012,Answer: 2012-2012,2012,2012,1.0,1.0,0,0,0.0,0,0,0,727,
3509,6796,17,6202,2008,2008,Answer: 2020-2021,2020,2021,-0.7857142857142857,0.07142857142857142,12,13,12.5,0,0,0,642,
3510,7449,20,6780,1937,1937,Answer: 1910-1947,1910,1947,0.02631578947368421,0.02631578947368421,27,10,18.5,0,0,0,716,
3511,11337,22,9791,2004,,Answer: ####-####,,,0.0,0.0,,,,0,0,0,714,
3512,2697,9,2520,1996,1996,Answer: ####-####,,,0.0,0.0,,,,0,0,0,672,
3513,5962,20,5964,2003,2003,Answer: 1990-2023,1990,2023,0.029411764705882353,0.029411764705882353,13,20,16.5,0,0,0,738,
3514,3571,14,3574,2003,2005,Answer: 2003-2007,2003,2007,0.6,0.6,0,2,1.0,0,0,0,617,
3515,12370,22,9766,2008,2008,Answer: ####-####,,,0.0,0.0,,,,0,0,0,692,
3516,11227,22,9890,2014,2014,Answer: 2013-2014,2013,2014,0.5,0.5,1,0,0.5,0,0,0,660,
3517,5840,20,7513,2004,2004,Answer: ####-####,,,0.0,0.0,,,,0,0,0,710,
3518,10889,22,10890,2001,2003,Answer: ####-####,,,0.0,0.0,,,,0,0,0,696,
3519,1941,6,2045,1775,1804,Answer: 1775-1918,1775,1918,0.20833333333333334,0.20833333333333334,0,114,57.0,0,0,0,666,
3520,675,6,400,1949,1990,Answer: 1949-1990,1949,1990,1.0,1.0,0,0,0.0,0,0,0,654,
3521,8777,20,8095,2009,2009,Answer: 2017-2017,2017,2017,-0.7777777777777778,0.1111111111111111,8,8,8.0,0,0,0,576,
3522,8937,17,6472,1997,1997,Answer: ####-####,,,0.0,0.0,,,,0,0,0,689,
3523,11808,22,10268,2005,2006,Answer: 2013-2014,2013,2014,-0.6,0.1,8,8,8.0,0,0,0,704,
3524,6382,17,6710,2014,2014,Answer: ####-####,,,0.0,0.0,,,,0,0,0,697,
3525,3684,14,3457,2005,2010,Answer: 2005-2010,2005,2010,1.0,1.0,0,0,0.0,0,0,0,584,
3526,12331,22,10136,2000,2007,Answer: 2007-2013,2007,2013,0.07142857142857142,0.07142857142857142,7,6,6.5,0,0,0,682,
3527,10899,22,10633,1999,2000,Answer: 1998-1999,1998,1999,0.3333333333333333,0.3333333333333333,1,1,1.0,0,0,0,724,
3528,11581,22,10387,1989,1990,Answer: 1987-1989,1987,1989,0.25,0.25,2,1,1.5,0,0,0,704,
3529,6383,20,6386,2010,2010,Answer: 2010-2010,2010,2010,1.0,1.0,0,0,0.0,0,0,0,736,
3530,12168,22,10370,2011,2012,Answer: 2013-2014,2013,2014,0.0,0.25,2,2,2.0,0,0,0,696,
3531,10507,22,10286,2013,2013,Answer: 2015-2016,2015,2016,-0.25,0.25,2,3,2.5,0,0,0,664,
3532,11856,22,10264,2006,2008,Answer: 2006-2007,2006,2007,0.6666666666666666,0.6666666666666666,0,1,0.5,0,0,0,690,
3533,670,15,4982,,2014,Answer: 2015-2015,2015,2015,0.0,0.0,,1,,0,0,0,577,
3534,10945,22,10947,2002,2003,Answer: ####-####,,,0.0,0.0,,,,0,0,0,694,
3535,7287,20,7289,2000,2000,Answer: 1995-1999,1995,1999,0.0,0.16666666666666666,5,1,3.0,0,0,0,750,
3536,10386,22,10387,2010,2013,Answer: 2013-2016,2013,2016,0.14285714285714285,0.14285714285714285,3,3,3.0,0,0,0,698,
3537,12466,22,10458,1990,1991,Answer: 1988-1992,1988,1992,0.4,0.4,2,1,1.5,0,0,0,746,
3538,11390,22,10334,1998,1998,Answer: ####-####,,,0.0,0.0,,,,0,0,0,682,
3539,11152,22,11154,2015,2016,Answer: 2013-2014,2013,2014,0.0,0.25,2,2,2.0,0,0,0,686,
3540,10372,22,9560,2009,2010,Answer: 2003-2006,2003,2006,-0.25,0.125,6,4,5.0,0,0,0,694,
3541,9571,22,9573,1990,1993,Answer: 1993-1994,1993,1994,0.2,0.2,3,1,2.0,0,0,0,694,
3542,12481,22,9698,1997,2001,Answer: 2000-2001,2000,2001,0.4,0.4,3,0,1.5,0,0,0,672,
3543,11839,22,10742,2007,2008,Answer: ####-####,,,0.0,0.0,,,,0,0,0,674,
3544,7481,20,7551,1991,1991,Answer: ####-####,,,0.0,0.0,,,,0,0,0,716,
3545,8964,22,10689,2006,2008,Answer: 2007-2009,2007,2009,0.5,0.5,1,1,1.0,0,0,0,670,
3546,10900,22,9939,2004,2009,Answer: 2003-2006,2003,2006,0.42857142857142855,0.42857142857142855,1,3,2.0,0,0,0,688,
3547,7906,17,7913,2012,2012,Answer: 1995-2015,1995,2015,0.047619047619047616,0.047619047619047616,17,3,10.0,0,0,0,719,
3548,11306,22,11157,2015,2016,Answer: 2007-2009,2007,2009,-0.5,0.1,8,7,7.5,0,0,0,674,
3549,9860,22,9698,2001,2004,Answer: 2001-2004,2001,2004,1.0,1.0,0,0,0.0,0,0,0,678,
3550,5572,16,5573,1990,1990,Answer: 1976-2006,1976,2006,0.03225806451612903,0.03225806451612903,14,16,15.0,0,0,0,693,
3551,1677,17,6958,1997,1997,Answer: 1997-2007,1997,2007,0.09090909090909091,0.09090909090909091,0,10,5.0,0,0,0,675,
3552,12378,22,11092,2009,2010,Answer: 2007-2008,2007,2008,0.0,0.25,2,2,2.0,0,0,0,692,
3553,11087,22,9818,1986,1986,Answer: ####-####,,,0.0,0.0,,,,0,0,0,754,
3554,5690,22,9689,1964,1972,Answer: 1965-1972,1965,1972,0.8888888888888888,0.8888888888888888,1,0,0.5,0,0,0,732,
3555,12282,22,10809,2001,2002,Answer: ####-####,,,0.0,0.0,,,,0,0,0,702,
3556,1339,1,129,1920,,Answer: 1790-2024,1790,2024,0.0,0.0,130,,,0,0,0,697,
3557,10192,22,10003,2015,,Answer: 2014-2017,2014,2017,0.0,0.0,1,,,0,0,0,680,
3558,12236,22,9995,2003,2004,Answer: 2013-2014,2013,2014,-0.6666666666666666,0.08333333333333333,10,10,10.0,0,0,0,672,
3559,6968,17,6547,1979,1979,Answer: 1971-1979,1971,1979,0.1111111111111111,0.1111111111111111,8,0,4.0,0,0,0,749,
3560,7656,17,7654,2013,2013,Answer: ####-####,,,0.0,0.0,,,,0,0,0,689,
3561,9076,17,8236,2004,2004,Answer: ####-####,,,0.0,0.0,,,,0,0,0,693,
3562,8954,17,5899,2002,2002,Answer: ####-####,,,0.0,0.0,,,,0,0,0,530,
3563,921,6,550,1917,1919,Answer: 1917-1920,1917,1920,0.75,0.75,0,1,0.5,0,0,0,704,
3564,4229,14,3711,1951,1951,Answer: 1930-1950,1930,1950,0.0,0.045454545454545456,21,1,11.0,0,0,0,627,
3565,5774,16,5782,1992,1992,Answer: ####-####,,,0.0,0.0,,,,0,0,0,701,
3566,6560,22,10254,2012,2012,Answer: 2002-2005,2002,2005,-0.5454545454545454,0.09090909090909091,10,7,8.5,0,0,0,676,
3567,10532,22,9579,2007,2008,Answer: 2007-2008,2007,2008,1.0,1.0,0,0,0.0,0,0,0,670,
3568,10837,22,10801,1995,1996,Answer: 1990-1995,1990,1995,0.14285714285714285,0.14285714285714285,5,1,3.0,0,0,0,674,
3569,11965,22,10289,2014,2016,Answer: 2010-2011,2010,2011,-0.2857142857142857,0.14285714285714285,4,5,4.5,0,0,0,670,
3570,11381,22,10186,2013,2013,Answer: 2015-2016,2015,2016,-0.25,0.25,2,3,2.5,0,0,0,696,
3571,2286,17,6733,1946,1946,Answer: ####-####,,,0.0,0.0,,,,0,0,0,733,
3572,12388,22,10143,2000,2008,Answer: ####-####,,,0.0,0.0,,,,0,0,0,734,
3573,6849,20,6850,1971,1971,Answer: 1970-1977,1970,1977,0.125,0.125,1,6,3.5,0,0,0,746,
3574,12409,22,10231,2011,2011,Answer: ####-####,,,0.0,0.0,,,,0,0,0,700,
3575,8365,20,5729,1999,1999,Answer: 2000-2009,2000,2009,0.0,0.09090909090909091,1,10,5.5,0,0,0,736,
3576,6594,17,6481,1990,1990,Answer: ####-####,,,0.0,0.0,,,,0,0,0,671,
3577,7798,17,7799,2010,2010,Answer: 2010-2010,2010,2010,1.0,1.0,0,0,0.0,0,0,0,735,
3578,7870,17,6198,2002,2002,Answer: 2003-2003,2003,2003,0.0,0.5,1,1,1.0,0,0,0,683,
3579,2661,9,2491,2010,,Answer: 1981-2024,1981,2024,0.0,0.0,29,,,0,0,0,700,
3580,11963,22,9756,2010,2014,Answer: 2010-2013,2010,2013,0.8,0.8,0,1,0.5,0,0,0,680,
3581,8962,20,8452,2014,2014,Answer: 2005-2024,2005,2024,0.05,0.05,9,10,9.5,0,0,0,716,
3582,8892,20,7091,1993,1993,Answer: 1985-2005,1985,2005,0.047619047619047616,0.047619047619047616,8,12,10.0,0,0,0,698,
3583,11089,22,9754,1975,1979,Answer: 1978-1981,1978,1981,0.2857142857142857,0.2857142857142857,3,2,2.5,0,0,0,682,
3584,11354,22,9816,1991,1991,Answer: 1990-1990,1990,1990,0.0,0.5,1,1,1.0,0,0,0,730,
3585,5962,17,5971,2004,2004,Answer: 1992-2023,1992,2023,0.03125,0.03125,12,19,15.5,0,0,0,739,
3586,5446,16,5439,2005,2005,Answer: 1995-2005,1995,2005,0.09090909090909091,0.09090909090909091,10,0,5.0,0,0,0,711,
3587,11207,22,10910,2011,2015,Answer: 2007-2011,2007,2011,0.1111111111111111,0.1111111111111111,4,4,4.0,0,0,0,700,
3588,10999,22,9563,2003,2004,Answer: 2002-2003,2002,2003,0.3333333333333333,0.3333333333333333,1,1,1.0,0,0,0,746,
3589,5496,22,9756,1992,1992,Answer: ####-####,,,0.0,0.0,,,,0,0,0,678,
3590,11927,22,10003,2010,2011,Answer: 2013-2015,2013,2015,-0.16666666666666666,0.16666666666666666,3,4,3.5,0,0,0,684,
3591,11364,22,9850,2004,2009,Answer: 2004-2013,2004,2013,0.6,0.6,0,4,2.0,0,0,0,744,
3592,2329,22,10438,2000,2014,Answer: 2000-2014,2000,2014,1.0,1.0,0,0,0.0,0,0,0,734,
3593,9832,22,5584,2011,,Answer: ####-####,,,0.0,0.0,,,,0,0,0,710,
3594,11245,22,9774,2010,2010,Answer: ####-####,,,0.0,0.0,,,,0,0,0,686,
3595,10461,22,10463,1973,1977,Answer: ####-####,,,0.0,0.0,,,,0,0,0,690,
3596,5479,16,5491,1969,1969,Answer: 1967-1969,1967,1969,0.3333333333333333,0.3333333333333333,2,0,1.0,0,0,0,725,
3597,441,1,184,,2014,Answer: 2013-2015,2013,2015,0.0,0.0,,1,,0,0,0,729,
3598,10635,22,10522,1974,1985,Answer: 1974-1985,1974,1985,1.0,1.0,0,0,0.0,0,0,0,674,
3599,11953,22,10588,2012,2013,Answer: 2010-2011,2010,2011,0.0,0.25,2,2,2.0,0,0,0,702,
3600,11568,22,11569,1984,1986,Answer: 1987-1991,1987,1991,0.0,0.125,3,5,4.0,0,0,0,686,
3601,5421,17,5813,1964,1964,Answer: ####-####,,,0.0,0.0,,,,0,0,0,583,
3602,12270,22,10986,2010,2010,Answer: 2007-2008,2007,2008,-0.25,0.25,3,2,2.5,0,0,0,694,
3603,2402,20,6038,1987,1987,1971-2000,1971,2000,0.03333333333333333,0.03333333333333333,16,13,14.5,0,0,0,716,
3604,2822,17,7129,1904,1904,Answer: ####-####,,,0.0,0.0,,,,0,0,0,668,
3605,11015,22,10733,2002,2005,Answer: ####-####,,,0.0,0.0,,,,0,0,0,549,
3606,9940,22,9942,2016,,Answer: 2010-2013,2010,2013,0.0,0.0,6,,,0,0,0,704,
3607,1546,15,4982,,2014,Answer: ####-2015,2015,2015,0.0,0.0,,1,,0,0,0,609,
3608,10842,22,10263,2007,2007,Answer: 2002-2004,2002,2004,-0.3333333333333333,0.16666666666666666,5,3,4.0,0,0,0,704,
3609,9855,22,9538,1996,2010,Answer: 1996-2007,1996,2007,0.8,0.8,0,3,1.5,0,0,0,730,
3610,5497,22,9666,2006,2007,Answer: 2006-2007,2006,2007,1.0,1.0,0,0,0.0,0,0,0,672,
3611,9770,22,9771,2014,2015,Answer: 2010-2013,2010,2013,0.0,0.16666666666666666,4,2,3.0,0,0,0,686,
3612,1352,1,953,1920,,Answer: 1790-2024,1790,2024,0.0,0.0,130,,,0,0,0,630,
3613,7790,20,5722,1996,1996,Answer: 1997-1997,1997,1997,0.0,0.5,1,1,1.0,0,0,0,726,
3614,11907,22,9639,2001,2003,Answer: 2001-2004,2001,2004,0.75,0.75,0,1,0.5,0,0,0,678,
3615,11481,22,9931,2008,2008,Answer: 2009-2010,2009,2010,0.0,0.3333333333333333,1,2,1.5,0,0,0,690,
3616,9090,20,7092,1937,1937,Answer: ####-####,,,0.0,0.0,,,,0,0,0,708,
3617,11700,22,9644,1974,1975,Answer: ####-####,,,0.0,0.0,,,,0,0,0,688,
3618,4441,14,3446,1492,1511,Answer: 1503-1511,1503,1511,0.45,0.45,11,0,5.5,0,0,0,712,
3619,11164,22,9734,2008,2009,Answer: 2007-2008,2007,2008,0.3333333333333333,0.3333333333333333,1,1,1.0,0,0,0,674,
3620,9144,18,137,,2016,Answer: 1972-2015,1972,2015,0.0,0.0,,1,,0,0,0,707,
3621,12207,22,10004,2013,2014,Answer: 2013-2014,2013,2014,1.0,1.0,0,0,0.0,0,0,0,680,
3622,7964,20,8707,2005,2005,Answer: 2005-2005,2005,2005,1.0,1.0,0,0,0.0,0,0,0,734,
3623,8771,17,6062,2002,2002,Answer: 2003-2003,2003,2003,0.0,0.5,1,1,1.0,0,0,0,689,
3624,10871,22,10631,2003,2004,Answer: 2003-2004,2003,2004,1.0,1.0,0,0,0.0,0,0,0,736,
3625,5494,17,6144,1976,1976,Answer: 1974-1974,1974,1974,-0.3333333333333333,0.3333333333333333,2,2,2.0,0,0,0,680,
3626,12079,22,10273,2005,2007,Answer: ####-####,,,0.0,0.0,,,,0,0,0,664,
3627,7437,17,5410,2013,2013,Answer: 2003-2003,2003,2003,-0.8181818181818182,0.09090909090909091,10,10,10.0,0,0,0,675,
3628,11475,22,10675,2010,2011,Answer: 2013-2014,2013,2014,-0.2,0.2,3,3,3.0,0,0,0,678,
3629,9090,20,7092,1938,1938,Answer: ####-####,,,0.0,0.0,,,,0,0,0,708,
3630,9048,20,6780,1964,1964,Answer: ####-####,,,0.0,0.0,,,,0,0,0,692,
3631,1644,15,5088,1924,2012,Answer: ####-2008,2008,2008,0.011235955056179775,0.011235955056179775,84,4,44.0,0,0,0,674,
3632,2035,6,625,1920,1946,Answer: 1920-1946,1920,1946,1.0,1.0,0,0,0.0,0,0,0,664,
3633,11735,22,9567,2009,2009,Answer: 2007-2008,2007,2008,0.0,0.3333333333333333,2,1,1.5,0,0,0,676,
3634,9429,20,5762,1962,1962,Answer: ####-####,,,0.0,0.0,,,,0,0,0,692,
3635,8166,17,7034,2007,2007,Answer: ####-####,,,0.0,0.0,,,,0,0,0,697,
3636,8725,17,8727,2007,2007,Answer: 2005-2010,2005,2010,0.16666666666666666,0.16666666666666666,2,3,2.5,0,0,0,735,
3637,6663,20,9206,2006,2006,Answer: 1999-2007,1999,2007,0.1111111111111111,0.1111111111111111,7,1,4.0,0,0,0,738,
3638,2177,6,405,1871,1919,Answer: 1871-1918,1871,1918,0.9795918367346939,0.9795918367346939,0,1,0.5,0,0,0,660,
3639,11923,22,10030,1991,1996,Answer: 1991-1993,1991,1993,0.5,0.5,0,3,1.5,0,0,0,740,
3640,12461,22,10649,2005,2010,Answer: ####-####,,,0.0,0.0,,,,0,0,0,682,
3641,8689,17,7284,2012,2012,Answer: ####-####,,,0.0,0.0,,,,0,0,0,547,
3642,11817,22,10166,2011,2012,Answer: 2009-2011,2009,2011,0.25,0.25,2,1,1.5,0,0,0,738,
3643,1665,1,125,1790,1871,Answer: 1790-2024,1790,2024,0.34893617021276596,0.34893617021276596,0,153,76.5,0,0,0,689,
3644,2135,6,30,1809,1815,Answer: ####-####,,,0.0,0.0,,,,0,0,0,654,
3645,1429,6,2027,1945,,Answer: 1918-2024,1918,2024,0.0,0.0,27,,,0,0,0,634,
3646,3200,12,2055,1874,,Answer: 1852-1905,1852,1905,0.0,0.0,22,,,0,0,0,574,
3647,4741,14,3496,1993,2013,Answer: 1993-2013,1993,2013,1.0,1.0,0,0,0.0,0,0,0,554,
